name,description,topics
Awakening to Your Journey with Breast Cancer Meetup,"<p>This meetup is to bring together women interested in community and awakening to the healing journey offered to us. As a woman affected by cancer, you want to be empowered in life, heal, and prevent recurrence. </p>
<p>We will look at healing not only from a physical level, but also emotional, mental, and spiritual. As a fellow woman who has been touched by cancer, I would love to share our journeys with one another as a source of inspiration and love. The focus of this group will be to explore ways to continue forward on our healing path in a powerful way. &lt;br&gt;</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Retreat From Cancer,"<p>At our day retreats, we will review holistic wellness treatments, introduce you to amazing resources and optional inspirational demonstrations that will provide you with knowledge and hope to contine your journey.</p>","[{u'name': u'Herbalists', u'urlkey': u'herbalists', u'id': 1013}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Banish Breast Cancer Blues - OY to JOY in 90 Days or Less!,"<p>This group works with women who have survived the woes of breast cancer treatment, only to find themselves struggling daily with the fear of recurrence, thus sapping the joy and energy from their lives, to understand how healthy lifestyle choices aid in promoting overall wellness, happiness and ultimate healing. We have developed a 5-step program for breast cancer survivors that will increase energy and enthusiasm, as it decreases weight and worry - From Oy to JOY within 90 Days or Less, YES! </p> 
<p>As a registered nurse, lymphatic therapist and cancer coach who had been working for years with breast cancer survivors, even before my own diagnosis, I know how very few, if any options, other than years of medication, are offered following basic cancer treatment. It is my goal to enable, empower and educate survivors on how they can reduce their risk of recurrence and lymphedema and live joyFULLY after breast cancer.</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u""Women's Support"", u'urlkey': u'womens-support', u'id': 144477}]"
Retreat From Cancer,"<p>At our day retreats, we will review holistic wellness treatments, introduce you to amazing resources and optional inspirational demonstrations that will provide you with knowledge and hope to contine your journey.</p>","[{u'name': u'Herbalists', u'urlkey': u'herbalists', u'id': 1013}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Good Day Yoga,"<p>Yoga for cancer patients, survivors and caregivers</p>","[{u'name': u'Yoga', u'urlkey': u'yoga', u'id': 244}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Hatha Yoga', u'urlkey': u'hatha-yoga', u'id': 18525}, {u'name': u'Gentle Yoga', u'urlkey': u'gentle-yoga', u'id': 18960}, {u'name': u'Vinyasa Yoga', u'urlkey': u'vinyasa-yoga', u'id': 26387}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'yoga classes', u'urlkey': u'yoga-classes', u'id': 84721}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Cancer Survivor Support', u'urlkey': u'cancer-survivor-support', u'id': 250671}]"
Disorder-ly Conduct: 20s & 30s w/ Chronic Health Conditions,"<p><span>Who This Group Is for: Folks in their 20s and 30s with any type of disability, learning difference, and/or chronic health condition.&nbsp;</span></p>
<p><span>Why We Exist: To join forces and draw strength from one another.</span><br></p>
<p>What We Do: Whatever we want! Take over the world, support one another, learn survival strategies, or just hang out and be social.</p>
<p>In addition to including people with all sorts of disabilities and health conditions, we also strive to include the other identities and experiences that people bring.</p>","[{u'name': u'Chronic Pain', u'urlkey': u'chronicpain', u'id': 3456}, {u'name': u'Chronic Illness', u'urlkey': u'chronicillness', u'id': 10479}, {u'name': u'Young Professionals', u'urlkey': u'young-professionals', u'id': 15231}, {u'name': u""20's & 30's Social"", u'urlkey': u'20s-30s-social', u'id': 17201}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Support', u'urlkey': u'support', u'id': 19925}, {u'name': u'Autoimmune Disease', u'urlkey': u'autoimmune-disease', u'id': 24235}, {u'name': u'Gastrointestinal Health', u'urlkey': u'gastrointestinal-health', u'id': 35841}, {u'name': u'Managing Chronic Pain', u'urlkey': u'managing-chronic-pain', u'id': 48131}, {u'name': u'Irritable Bowel Syndrome', u'urlkey': u'irritable-bowel-syndrome', u'id': 57131}, {u'name': u'Autoimmune Disorders', u'urlkey': u'autoimmune-disorders', u'id': 74243}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Coping with Chronic Illnesses', u'urlkey': u'coping-with-chronic-illnesses', u'id': 90731}, {u'name': u'Autoimmnune Disease & Coping Strategies', u'urlkey': u'autoimmnune-disease-coping-strategies', u'id': 160239}, {u'name': u'Rare disease/conditions', u'urlkey': u'rare-disease-conditions', u'id': 456982}]"
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Banish Breast Cancer Blues - OY to JOY in 90 Days or Less!,"<p>This group works with women who have survived the woes of breast cancer treatment, only to find themselves struggling daily with the fear of recurrence, thus sapping the joy and energy from their lives, to understand how healthy lifestyle choices aid in promoting overall wellness, happiness and ultimate healing. We have developed a 5-step program for breast cancer survivors that will increase energy and enthusiasm, as it decreases weight and worry - From Oy to JOY within 90 Days or Less, YES! </p> 
<p>As a registered nurse, lymphatic therapist and cancer coach who had been working for years with breast cancer survivors, even before my own diagnosis, I know how very few, if any options, other than years of medication, are offered following basic cancer treatment. It is my goal to enable, empower and educate survivors on how they can reduce their risk of recurrence and lymphedema and live joyFULLY after breast cancer.</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u""Women's Support"", u'urlkey': u'womens-support', u'id': 144477}]"
Awakening to Your Journey with Breast Cancer Meetup,"<p>This meetup is to bring together women interested in community and awakening to the healing journey offered to us. As a woman affected by cancer, you want to be empowered in life, heal, and prevent recurrence. </p>
<p>We will look at healing not only from a physical level, but also emotional, mental, and spiritual. As a fellow woman who has been touched by cancer, I would love to share our journeys with one another as a source of inspiration and love. The focus of this group will be to explore ways to continue forward on our healing path in a powerful way. &lt;br&gt;</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
